absolute_path,relative_path,data_type,label,confidence,human_verified,bbox_left,bbox_top,bbox_right,bbox_bottom,file_height,file_width,DateTimeOriginal,DateTime,DateTimeDigitized,Latitude,Longitude,GPSLink,Altitude,Make,Model,Flash,ExifOffset,ResolutionUnit,YCbCrPositioning,XResolution,YResolution,ExifVersion,ComponentsConfiguration,FlashPixVersion,ColorSpace,ExifImageWidth,ISOSpeedRatings,ExifImageHeight,ExposureMode,WhiteBalance,SceneCaptureType,ExposureTime,Software,Sharpness,Saturation,ReferenceBlackWhite
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 13-50-26.JPG,img,unidentified animal,0.319,FALSE,973,880,1081,976,1296,2304,2024-01-26 13:50:26,2024-01-26 13:50:26,2024-01-26 13:50:26,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.002,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 13-50-26.JPG,img,coyote,0.8936,FALSE,1346,872,1548,957,1296,2304,2024-01-26 13:50:26,2024-01-26 13:50:26,2024-01-26 13:50:26,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.002,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 13-52-52.JPG,img,deer,0.9946,FALSE,973,881,1082,973,1296,2304,2024-01-26 13:52:52,2024-01-26 13:52:52,2024-01-26 13:52:52,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.002,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 13-52-52.JPG,img,coyote,0.99606,FALSE,1348,874,1499,954,1296,2304,2024-01-26 13:52:52,2024-01-26 13:52:52,2024-01-26 13:52:52,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.002,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 13-56-24.JPG,img,unidentified animal,0.318,FALSE,1349,873,1496,953,1296,2304,2024-01-26 13:56:23,2024-01-26 13:56:23,2024-01-26 13:56:23,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.002,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 13-59-02.JPG,img,coyote,0.9229,FALSE,1346,875,1496,954,1296,2304,2024-01-26 13:59:01,2024-01-26 13:59:01,2024-01-26 13:59:01,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 14-01-24.JPG,img,coyote,0.98925,FALSE,1348,873,1496,956,1296,2304,2024-01-26 14:01:23,2024-01-26 14:01:23,2024-01-26 14:01:23,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 14-07-46.JPG,img,unidentified animal,0.319,FALSE,1348,875,1501,956,1296,2304,2024-01-26 14:07:45,2024-01-26 14:07:45,2024-01-26 14:07:45,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.002,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 14-37-54.JPG,img,coyote,0.98584,FALSE,1344,876,1493,959,1296,2304,2024-01-26 14:37:54,2024-01-26 14:37:54,2024-01-26 14:37:54,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 14-38-54.JPG,img,coyote,0.97402,FALSE,1345,876,1492,958,1296,2304,2024-01-26 14:38:53,2024-01-26 14:38:53,2024-01-26 14:38:53,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 14-40-02.JPG,img,coyote,0.99977,FALSE,1345,875,1495,959,1296,2304,2024-01-26 14:40:01,2024-01-26 14:40:01,2024-01-26 14:40:01,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 14-43-04.JPG,img,coyote,0.99983,FALSE,1345,874,1493,955,1296,2304,2024-01-26 14:43:03,2024-01-26 14:43:03,2024-01-26 14:43:03,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 14-46-26.JPG,img,coyote,0.99982,FALSE,1344,875,1492,957,1296,2304,2024-01-26 14:46:26,2024-01-26 14:46:26,2024-01-26 14:46:26,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 15-27-14.JPG,img,unidentified animal,0.371,FALSE,974,879,1080,989,1296,2304,2024-01-26 15:27:13,2024-01-26 15:27:13,2024-01-26 15:27:13,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 15-27-14.JPG,img,coyote,0.99999,FALSE,1344,875,1493,953,1296,2304,2024-01-26 15:27:13,2024-01-26 15:27:13,2024-01-26 15:27:13,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-26 16-01-38.JPG,img,coyote,0.9995,FALSE,1340,875,1515,960,1296,2304,2024-01-26 16:01:38,2024-01-26 16:01:38,2024-01-26 16:01:38,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,16,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,100,1296,0,288,0,0.001,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-30 20-01-30.JPG,img,coyote,0.88427,FALSE,1362,337,2184,1024,1296,2304,2024-01-30 20:01:30,2024-01-30 20:01:30,2024-01-30 20:01:30,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,13,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,400,1296,0,288,0,0.01,BS975_ 1904180A,0,,
C:/Claire RStudio/camera_trap_images/2024-02 and 2024-01 22East/21 east,2024-01-30 20-02-02.JPG,img,boar,0.90612,FALSE,278,336,1353,1019,1296,2304,2024-01-30 20:02:01,2024-01-30 20:02:01,2024-01-30 20:02:01,0.0,0.0,"https://maps.google.com/?q=0.0,0.0",,BUSHNELL,119975C,13,247,2,2,72.0,72.0,b'0220',b'\x01\x02\x03\x00',b'0100',1,2304,400,1296,0,288,0,0.01,BS975_ 1904180A,0,,
